pair,2017Q3,2017Q4
"('NMY', 'NNY')",False,False
"('NMY', 'NKG')",False,False
"('NMY', 'NXJ')",False,False
"('NMY', 'NUM')",False,True
"('NMY', 'NAN')",False,False
"('NMY', 'NPV')",False,False
"('NMY', 'NIM')",False,False
"('NMY', 'NIQ')",False,True
"('NMY', 'NCA')",False,False
"('NMY', 'NJV')",False,False
"('NMY', 'NHA')",False,False
"('NUO', 'NEV')",False,True
"('NUO', 'NAD')",True,False
"('NUO', 'NHA')",False,False
"('NUO', 'NMT')",False,False
"('NUO', 'NUW')",False,False
"('NUO', 'NKG')",True,False
"('NUO', 'NMI')",False,False
"('NUO', 'NUV')",False,False
"('NUO', 'NXJ')",False,False
"('NUO', 'NXR')",False,False
"('NUO', 'NJV')",False,False
"('NUO', 'NAN')",False,False
"('NUO', 'NPN')",False,False
"('NUO', 'NMZ')",False,False
"('NUO', 'NAZ')",False,False
"('NUO', 'NXN')",False,True
"('NUO', 'NRK')",True,False
"('NUO', 'NZF')",False,False
"('NUO', 'NXC')",False,False
"('NUO', 'NXQ')",False,False
"('NUO', 'NOM')",False,False
"('NUO', 'NUM')",False,False
"('NUO', 'NNY')",False,False
"('NUO', 'NXP')",False,False
"('NUO', 'NYV')",False,False
"('NUO', 'NIM')",False,False
"('NUO', 'NQP')",True,False
"('NUO', 'NCA')",False,False
"('NUO', 'NID')",True,False
"('NUO', 'NCB')",False,False
"('NUO', 'NEA')",False,False
"('NUO', 'NKX')",False,False
"('NUO', 'NPV')",False,False
"('NUO', 'NAC')",False,False
"('NUO', 'NMS')",False,False
"('NUO', 'NVG')",False,False
"('NUO', 'NTX')",False,False
"('NUO', 'NIQ')",False,False
"('NXN', 'NXJ')",False,True
"('NXN', 'NKG')",False,False
"('NXN', 'NUW')",False,False
"('NXN', 'NMT')",False,False
"('NXN', 'NMI')",False,False
"('NXN', 'NPN')",False,True
"('NXN', 'NAZ')",True,False
"('NXN', 'NHA')",True,False
"('NXN', 'NJV')",False,False
"('NXN', 'NAD')",False,True
"('NXN', 'NUV')",False,True
"('NXN', 'NQP')",False,False
"('NXN', 'NVG')",False,True
"('NXN', 'NTX')",False,False
"('NXN', 'NYV')",False,True
"('NXN', 'NKX')",False,True
"('NXN', 'NEV')",False,True
"('NXN', 'NNY')",False,False
"('NXN', 'NID')",False,False
"('NXN', 'NXC')",False,True
"('NXN', 'NAC')",False,True
"('NXN', 'NCB')",False,False
"('NXN', 'NCA')",False,False
"('NXN', 'NIQ')",False,True
"('NXN', 'NXQ')",False,True
"('NXN', 'NMS')",False,False
"('NXN', 'NIM')",False,False
"('NXN', 'NPV')",False,True
"('NXN', 'NRK')",False,True
"('NXN', 'NEA')",False,True
"('NXN', 'NAN')",False,False
"('NXN', 'NXR')",False,True
"('NXN', 'NOM')",False,False
"('NXN', 'NUM')",False,True
"('NXN', 'NMZ')",False,False
"('NXN', 'NZF')",False,False
"('NXN', 'NXP')",False,True
"('NXQ', 'NEV')",True,False
"('NXQ', 'NAD')",False,False
"('NXQ', 'NHA')",False,False
"('NXQ', 'NMT')",False,False
"('NXQ', 'NUW')",False,False
"('NXQ', 'NKG')",False,False
"('NXQ', 'NMI')",False,False
"('NXQ', 'NUV')",True,False
"('NXQ', 'NXJ')",False,False
"('NXQ', 'NXR')",False,False
"('NXQ', 'NJV')",True,False
"('NXQ', 'NAN')",False,False
"('NXQ', 'NPN')",False,False
"('NXQ', 'NMZ')",True,False
"('NXQ', 'NAZ')",False,False
"('NXQ', 'NRK')",False,True
"('NXQ', 'NZF')",False,False
"('NXQ', 'NXC')",False,False
"('NXQ', 'NOM')",False,False
"('NXQ', 'NUM')",False,False
"('NXQ', 'NNY')",False,False
"('NXQ', 'NXP')",False,False
"('NXQ', 'NYV')",False,False
"('NXQ', 'NIM')",True,False
"('NXQ', 'NQP')",False,False
"('NXQ', 'NCA')",True,False
"('NXQ', 'NID')",False,True
"('NXQ', 'NCB')",False,False
"('NXQ', 'NEA')",False,False
"('NXQ', 'NKX')",False,False
"('NXQ', 'NPV')",False,False
"('NXQ', 'NAC')",False,False
"('NXQ', 'NMS')",False,False
"('NXQ', 'NVG')",False,False
"('NXQ', 'NTX')",False,False
"('NXQ', 'NIQ')",False,False
"('NAD', 'NUV')",False,False
"('NAD', 'NKG')",True,False
"('NAD', 'NXC')",False,False
"('NAD', 'NMT')",True,True
"('NAD', 'NUW')",False,True
"('NAD', 'NUM')",False,False
"('NAD', 'NAN')",False,False
"('NAD', 'NJV')",True,False
"('NAD', 'NXJ')",False,False
"('NAD', 'NCA')",False,False
"('NAD', 'NIQ')",True,False
"('NAD', 'NQP')",True,False
"('NAD', 'NIM')",False,False
"('NAD', 'NPV')",False,False
"('NAD', 'NYV')",False,False
"('NAD', 'NKX')",False,False
"('NAD', 'NOM')",False,False
"('NAD', 'NHA')",False,False
"('NAD', 'NXP')",False,False
"('NAD', 'NEV')",False,False
"('NAD', 'NRK')",True,False
"('NAD', 'NXR')",False,False
"('NAD', 'NCB')",False,False
"('NAD', 'NMI')",False,False
"('NAD', 'NAZ')",False,False
"('NAD', 'NTX')",False,False
"('NAD', 'NPN')",False,False
"('NAD', 'NMS')",False,False
"('NAD', 'NNY')",False,False
"('NAD', 'NID')",False,False
"('NCB', 'NUV')",False,False
"('NCB', 'NKG')",False,False
"('NCB', 'NXC')",True,False
"('NCB', 'NMT')",False,False
"('NCB', 'NUW')",False,False
"('NCB', 'NUM')",False,False
"('NCB', 'NAN')",False,False
"('NCB', 'NJV')",False,False
"('NCB', 'NXJ')",True,False
"('NCB', 'NCA')",False,False
"('NCB', 'NIQ')",True,False
"('NCB', 'NQP')",False,False
"('NCB', 'NIM')",False,False
"('NCB', 'NPV')",False,False
"('NCB', 'NYV')",False,False
"('NCB', 'NKX')",True,False
"('NCB', 'NOM')",True,False
"('NCB', 'NHA')",False,False
"('NCB', 'NZF')",False,False
"('NCB', 'NXP')",False,False
"('NCB', 'NEV')",False,False
"('NCB', 'NRK')",True,False
"('NCB', 'NAC')",False,False
"('NCB', 'NXR')",False,False
"('NCB', 'NMZ')",False,False
"('NCB', 'NMI')",False,False
"('NCB', 'NAZ')",False,False
"('NCB', 'NTX')",False,False
"('NCB', 'NVG')",False,False
"('NCB', 'NPN')",False,False
"('NCB', 'NMS')",False,False
"('NCB', 'NEA')",True,False
"('NCB', 'NNY')",False,False
"('NCB', 'NID')",True,True
"('QQQX', 'DIAX')",False,False
"('QQQX', 'SPXX')",False,False
"('NAN', 'NEV')",False,False
"('NAN', 'NHA')",False,False
"('NAN', 'NMT')",False,False
"('NAN', 'NUW')",False,False
"('NAN', 'NKG')",False,False
"('NAN', 'NMI')",False,False
"('NAN', 'NUV')",False,False
"('NAN', 'NXJ')",False,False
"('NAN', 'NXR')",False,False
"('NAN', 'NJV')",False,False
"('NAN', 'NPN')",False,False
"('NAN', 'NMZ')",False,False
"('NAN', 'NAZ')",False,False
"('NAN', 'NRK')",False,False
"('NAN', 'NZF')",False,False
"('NAN', 'NXC')",False,False
"('NAN', 'NOM')",False,False
"('NAN', 'NUM')",False,False
"('NAN', 'NNY')",False,False
"('NAN', 'NXP')",False,False
"('NAN', 'NYV')",False,False
"('NAN', 'NIM')",False,False
"('NAN', 'NQP')",False,False
"('NAN', 'NCA')",False,False
"('NAN', 'NID')",False,False
"('NAN', 'NEA')",False,False
"('NAN', 'NKX')",False,False
"('NAN', 'NPV')",False,False
"('NAN', 'NAC')",False,False
"('NAN', 'NMS')",False,False
"('NAN', 'NVG')",False,False
"('NAN', 'NTX')",False,False
"('NAN', 'NIQ')",False,False
"('NXP', 'NNY')",False,False
"('NXP', 'NOM')",False,False
"('NXP', 'NXC')",False,False
"('NXP', 'NZF')",False,False
"('NXP', 'NRK')",False,False
"('NXP', 'NEV')",False,True
"('NXP', 'NMZ')",False,False
"('NXP', 'NJV')",False,False
"('NXP', 'NXR')",False,False
"('NXP', 'NMT')",False,False
"('NXP', 'NIQ')",False,True
"('NXP', 'NTX')",False,False
"('NXP', 'NVG')",False,False
"('NXP', 'NPV')",False,False
"('NXP', 'NKX')",False,False
"('NXP', 'NCA')",True,False
"('NXP', 'NQP')",False,False
"('NXP', 'NIM')",False,False
"('NXP', 'NYV')",False,False
"('NXP', 'NHA')",False,False
"('NXP', 'NUM')",False,False
"('NXP', 'NPN')",False,False
"('NXP', 'NAZ')",False,False
"('NXP', 'NXJ')",False,False
"('NXP', 'NMS')",False,False
"('NXP', 'NAC')",False,False
"('NXP', 'NUV')",True,False
"('NXP', 'NMI')",False,False
"('NXP', 'NKG')",False,False
"('NXP', 'NEA')",False,False
"('NXP', 'NID')",False,True
"('NXP', 'NUW')",False,False
"('NPN', 'NEV')",False,True
"('NPN', 'NKX')",False,True
"('NPN', 'NYV')",False,True
"('NPN', 'NTX')",False,False
"('NPN', 'NQP')",False,False
"('NPN', 'NVG')",False,False
"('NPN', 'NZF')",False,False
"('NPN', 'NMZ')",False,False
"('NPN', 'NOM')",False,False
"('NPN', 'NXR')",False,False
"('NPN', 'NEA')",False,False
"('NPN', 'NRK')",False,True
"('NPN', 'NUV')",False,False
"('NPN', 'NMS')",False,False
"('NPN', 'NAZ')",False,False
"('NPN', 'NMI')",False,False
"('NPN', 'NAC')",False,True
"('NPN', 'NXC')",False,True
"('NPN', 'NMT')",False,False
"('NPN', 'NUW')",False,False
"('NPN', 'NID')",False,False
"('NPN', 'NNY')",False,False
"('NPN', 'NKG')",False,False
"('NPN', 'NXJ')",False,False
"('NPN', 'NUM')",False,False
"('NPN', 'NPV')",False,False
"('NPN', 'NIM')",False,False
"('NPN', 'NIQ')",False,False
"('NPN', 'NCA')",False,False
"('NPN', 'NJV')",False,True
"('NPN', 'NHA')",False,False
"('NHA', 'NEV')",False,False
"('NHA', 'NMT')",True,False
"('NHA', 'NUW')",True,False
"('NHA', 'NKG')",True,False
"('NHA', 'NMI')",True,False
"('NHA', 'NUV')",True,False
"('NHA', 'NXJ')",True,False
"('NHA', 'NXR')",True,False
"('NHA', 'NJV')",True,False
"('NHA', 'NMZ')",True,False
"('NHA', 'NAZ')",True,False
"('NHA', 'NRK')",True,False
"('NHA', 'NZF')",True,False
"('NHA', 'NXC')",True,False
"('NHA', 'NOM')",True,False
"('NHA', 'NUM')",True,False
"('NHA', 'NNY')",True,False
"('NHA', 'NYV')",True,False
"('NHA', 'NIM')",False,False
"('NHA', 'NQP')",True,False
"('NHA', 'NCA')",False,False
"('NHA', 'NID')",True,False
"('NHA', 'NEA')",True,False
"('NHA', 'NKX')",True,False
"('NHA', 'NPV')",True,False
"('NHA', 'NAC')",True,False
"('NHA', 'NMS')",False,False
"('NHA', 'NVG')",True,False
"('NHA', 'NTX')",True,False
"('NHA', 'NIQ')",True,False
"('NID', 'NEV')",False,False
"('NID', 'NMT')",False,False
"('NID', 'NUW')",False,False
"('NID', 'NKG')",True,False
"('NID', 'NMI')",False,False
"('NID', 'NUV')",False,False
"('NID', 'NXJ')",False,False
"('NID', 'NXR')",False,False
"('NID', 'NJV')",True,False
"('NID', 'NMZ')",False,False
"('NID', 'NAZ')",False,False
"('NID', 'NRK')",True,False
"('NID', 'NZF')",False,False
"('NID', 'NXC')",False,False
"('NID', 'NOM')",False,False
"('NID', 'NUM')",False,False
"('NID', 'NNY')",False,False
"('NID', 'NYV')",False,False
"('NID', 'NIM')",False,False
"('NID', 'NQP')",True,False
"('NID', 'NCA')",False,False
"('NID', 'NEA')",False,False
"('NID', 'NKX')",False,False
"('NID', 'NPV')",False,False
"('NID', 'NAC')",False,False
"('NID', 'NMS')",False,False
"('NID', 'NVG')",False,False
"('NID', 'NTX')",False,False
"('NID', 'NIQ')",True,False
"('NAZ', 'NXJ')",False,False
"('NAZ', 'NKG')",False,True
"('NAZ', 'NUW')",False,False
"('NAZ', 'NMT')",False,False
"('NAZ', 'NMI')",True,False
"('NAZ', 'NJV')",False,False
"('NAZ', 'NUV')",False,False
"('NAZ', 'NQP')",False,False
"('NAZ', 'NVG')",False,False
"('NAZ', 'NTX')",False,False
"('NAZ', 'NYV')",True,False
"('NAZ', 'NKX')",False,False
"('NAZ', 'NEV')",False,False
"('NAZ', 'NNY')",False,False
"('NAZ', 'NXC')",False,False
"('NAZ', 'NAC')",True,False
"('NAZ', 'NCA')",False,False
"('NAZ', 'NIQ')",False,False
"('NAZ', 'NMS')",True,False
"('NAZ', 'NIM')",False,False
"('NAZ', 'NPV')",False,False
"('NAZ', 'NRK')",False,False
"('NAZ', 'NEA')",False,False
"('NAZ', 'NXR')",False,False
"('NAZ', 'NOM')",False,False
"('NAZ', 'NUM')",False,False
"('NAZ', 'NMZ')",False,False
"('NAZ', 'NZF')",False,False
"('NXR', 'NXJ')",False,False
"('NXR', 'NKG')",False,False
"('NXR', 'NUW')",False,False
"('NXR', 'NMT')",False,True
"('NXR', 'NMI')",False,False
"('NXR', 'NJV')",False,False
"('NXR', 'NUV')",False,False
"('NXR', 'NQP')",False,False
"('NXR', 'NVG')",False,True
"('NXR', 'NTX')",False,False
"('NXR', 'NYV')",False,False
"('NXR', 'NKX')",False,False
"('NXR', 'NEV')",False,False
"('NXR', 'NNY')",False,False
"('NXR', 'NXC')",False,False
"('NXR', 'NAC')",False,False
"('NXR', 'NCA')",False,False
"('NXR', 'NIQ')",False,False
"('NXR', 'NMS')",False,False
"('NXR', 'NIM')",False,False
"('NXR', 'NPV')",False,False
"('NXR', 'NRK')",False,False
"('NXR', 'NEA')",False,False
"('NXR', 'NOM')",False,False
"('NXR', 'NUM')",False,False
"('NXR', 'NMZ')",False,False
"('NXR', 'NZF')",False,False
"('SPXX', 'DIAX')",False,False
"('NMI', 'NUV')",False,False
"('NMI', 'NKG')",False,False
"('NMI', 'NXC')",False,False
"('NMI', 'NMT')",False,False
"('NMI', 'NUW')",False,True
"('NMI', 'NUM')",False,False
"('NMI', 'NJV')",False,False
"('NMI', 'NXJ')",False,False
"('NMI', 'NCA')",False,False
"('NMI', 'NIQ')",False,False
"('NMI', 'NQP')",False,False
"('NMI', 'NIM')",False,False
"('NMI', 'NPV')",False,False
"('NMI', 'NYV')",False,False
"('NMI', 'NKX')",False,False
"('NMI', 'NOM')",False,False
"('NMI', 'NZF')",False,False
"('NMI', 'NEV')",False,False
"('NMI', 'NRK')",False,False
"('NMI', 'NAC')",False,False
"('NMI', 'NMZ')",False,True
"('NMI', 'NTX')",False,False
"('NMI', 'NVG')",False,False
"('NMI', 'NMS')",False,False
"('NMI', 'NEA')",False,False
"('NMI', 'NNY')",False,False
"('NTX', 'NEV')",False,False
"('NTX', 'NKX')",False,False
"('NTX', 'NYV')",False,False
"('NTX', 'NQP')",False,False
"('NTX', 'NVG')",False,False
"('NTX', 'NZF')",False,False
"('NTX', 'NMZ')",False,False
"('NTX', 'NOM')",False,False
"('NTX', 'NEA')",False,False
"('NTX', 'NRK')",False,False
"('NTX', 'NUV')",False,False
"('NTX', 'NMS')",False,False
"('NTX', 'NAC')",False,False
"('NTX', 'NXC')",False,False
"('NTX', 'NMT')",False,False
"('NTX', 'NUW')",False,False
"('NTX', 'NNY')",False,False
"('NTX', 'NKG')",False,False
"('NTX', 'NXJ')",False,False
"('NTX', 'NUM')",False,False
"('NTX', 'NPV')",False,False
"('NTX', 'NIM')",False,False
"('NTX', 'NIQ')",False,False
"('NTX', 'NCA')",False,False
"('NTX', 'NJV')",False,False
"('NZF', 'NUV')",False,False
"('NZF', 'NKG')",False,False
"('NZF', 'NXC')",False,False
"('NZF', 'NMT')",False,False
"('NZF', 'NUW')",False,False
"('NZF', 'NUM')",False,False
"('NZF', 'NJV')",True,False
"('NZF', 'NXJ')",False,False
"('NZF', 'NCA')",False,False
"('NZF', 'NIQ')",False,False
"('NZF', 'NQP')",False,False
"('NZF', 'NIM')",False,False
"('NZF', 'NPV')",False,False
"('NZF', 'NYV')",False,False
"('NZF', 'NKX')",False,False
"('NZF', 'NOM')",False,False
"('NZF', 'NEV')",False,False
"('NZF', 'NRK')",False,False
"('NZF', 'NAC')",False,False
"('NZF', 'NMS')",False,False
"('NZF', 'NNY')",False,False
"('NEV', 'NUV')",True,False
"('NEV', 'NKG')",False,False
"('NEV', 'NXC')",False,True
"('NEV', 'NMT')",False,False
"('NEV', 'NUW')",False,False
"('NEV', 'NUM')",False,False
"('NEV', 'NJV')",False,False
"('NEV', 'NXJ')",False,False
"('NEV', 'NCA')",False,False
"('NEV', 'NIQ')",False,False
"('NEV', 'NQP')",False,False
"('NEV', 'NIM')",False,False
"('NEV', 'NPV')",False,False
"('NEV', 'NYV')",False,True
"('NEV', 'NKX')",False,False
"('NEV', 'NOM')",False,False
"('NEV', 'NRK')",False,False
"('NEV', 'NAC')",False,False
"('NEV', 'NMZ')",False,False
"('NEV', 'NVG')",False,False
"('NEV', 'NMS')",False,False
"('NEV', 'NEA')",False,False
"('NEV', 'NNY')",False,False
"('UMH', 'MNR')",False,False
"('NKG', 'NMT')",False,False
"('NKG', 'NUW')",False,False
"('NKG', 'NUV')",False,False
"('NKG', 'NXJ')",True,False
"('NKG', 'NJV')",True,False
"('NKG', 'NMZ')",False,False
"('NKG', 'NRK')",False,False
"('NKG', 'NXC')",False,False
"('NKG', 'NOM')",False,False
"('NKG', 'NUM')",True,False
"('NKG', 'NNY')",False,False
"('NKG', 'NYV')",False,False
"('NKG', 'NIM')",False,False
"('NKG', 'NQP')",True,False
"('NKG', 'NCA')",False,True
"('NKG', 'NEA')",False,False
"('NKG', 'NKX')",False,False
"('NKG', 'NPV')",True,False
"('NKG', 'NAC')",False,False
"('NKG', 'NMS')",False,False
"('NKG', 'NVG')",False,False
"('NKG', 'NIQ')",False,False
"('NJV', 'NNY')",False,False
"('NJV', 'NOM')",False,False
"('NJV', 'NXC')",False,False
"('NJV', 'NRK')",True,False
"('NJV', 'NMZ')",True,False
"('NJV', 'NMT')",True,False
"('NJV', 'NIQ')",False,False
"('NJV', 'NVG')",True,False
"('NJV', 'NPV')",False,True
"('NJV', 'NKX')",True,False
"('NJV', 'NCA')",False,False
"('NJV', 'NQP')",True,False
"('NJV', 'NIM')",False,False
"('NJV', 'NYV')",False,False
"('NJV', 'NUM')",False,False
"('NJV', 'NXJ')",False,False
"('NJV', 'NMS')",False,False
"('NJV', 'NAC')",False,True
"('NJV', 'NUV')",True,False
"('NJV', 'NEA')",True,False
"('NJV', 'NUW')",True,False
"('NEA', 'NMT')",False,True
"('NEA', 'NUW')",False,True
"('NEA', 'NUV')",False,False
"('NEA', 'NXJ')",False,False
"('NEA', 'NRK')",False,False
"('NEA', 'NXC')",False,False
"('NEA', 'NOM')",False,False
"('NEA', 'NUM')",False,False
"('NEA', 'NNY')",False,False
"('NEA', 'NYV')",False,False
"('NEA', 'NIM')",False,False
"('NEA', 'NQP')",True,False
"('NEA', 'NCA')",False,False
"('NEA', 'NKX')",False,False
"('NEA', 'NPV')",False,False
"('NEA', 'NAC')",False,False
"('NEA', 'NMS')",False,False
"('NEA', 'NIQ')",True,False
"('NMT', 'NUV')",False,True
"('NMT', 'NXC')",False,True
"('NMT', 'NUW')",False,True
"('NMT', 'NUM')",False,True
"('NMT', 'NXJ')",False,True
"('NMT', 'NCA')",False,True
"('NMT', 'NIQ')",True,True
"('NMT', 'NQP')",False,True
"('NMT', 'NIM')",False,True
"('NMT', 'NPV')",False,True
"('NMT', 'NYV')",False,True
"('NMT', 'NKX')",False,True
"('NMT', 'NOM')",False,True
"('NMT', 'NRK')",False,True
"('NMT', 'NAC')",False,True
"('NMT', 'NMZ')",False,False
"('NMT', 'NVG')",False,False
"('NMT', 'NMS')",False,True
"('NMT', 'NNY')",False,True
"('NNY', 'NKX')",True,False
"('NNY', 'NYV')",True,False
"('NNY', 'NQP')",True,False
"('NNY', 'NVG')",True,False
"('NNY', 'NMZ')",True,False
"('NNY', 'NOM')",True,False
"('NNY', 'NRK')",True,False
"('NNY', 'NUV')",True,False
"('NNY', 'NMS')",True,False
"('NNY', 'NAC')",True,False
"('NNY', 'NXC')",True,True
"('NNY', 'NUW')",True,False
"('NNY', 'NXJ')",True,False
"('NNY', 'NUM')",True,True
"('NNY', 'NPV')",True,True
"('NNY', 'NIM')",True,False
"('NNY', 'NIQ')",True,True
"('NNY', 'NCA')",True,False
"('NIQ', 'NUW')",False,False
"('NIQ', 'NUV')",False,False
"('NIQ', 'NXJ')",False,False
"('NIQ', 'NMZ')",False,False
"('NIQ', 'NRK')",False,False
"('NIQ', 'NXC')",False,True
"('NIQ', 'NOM')",False,False
"('NIQ', 'NUM')",False,True
"('NIQ', 'NYV')",False,True
"('NIQ', 'NIM')",False,False
"('NIQ', 'NQP')",False,False
"('NIQ', 'NCA')",False,False
"('NIQ', 'NKX')",False,False
"('NIQ', 'NPV')",False,False
"('NIQ', 'NAC')",False,False
"('NIQ', 'NMS')",False,False
"('NIQ', 'NVG')",False,False
"('NXJ', 'NUV')",False,True
"('NXJ', 'NXC')",False,False
"('NXJ', 'NUW')",False,False
"('NXJ', 'NUM')",False,False
"('NXJ', 'NCA')",False,False
"('NXJ', 'NQP')",False,False
"('NXJ', 'NIM')",False,False
"('NXJ', 'NPV')",False,False
"('NXJ', 'NYV')",False,True
"('NXJ', 'NKX')",False,False
"('NXJ', 'NOM')",False,False
"('NXJ', 'NRK')",False,False
"('NXJ', 'NAC')",False,False
"('NXJ', 'NMZ')",False,False
"('NXJ', 'NVG')",False,False
"('NXJ', 'NMS')",False,False
"('NUM', 'NUW')",False,False
"('NUM', 'NUV')",False,False
"('NUM', 'NQP')",False,False
"('NUM', 'NVG')",False,False
"('NUM', 'NYV')",False,False
"('NUM', 'NKX')",True,False
"('NUM', 'NXC')",False,False
"('NUM', 'NAC')",False,False
"('NUM', 'NCA')",False,False
"('NUM', 'NMS')",False,False
"('NUM', 'NIM')",False,False
"('NUM', 'NPV')",False,False
"('NUM', 'NRK')",False,False
"('NUM', 'NOM')",False,False
"('NUM', 'NMZ')",False,False
"('NCA', 'NUW')",False,False
"('NCA', 'NUV')",True,False
"('NCA', 'NMZ')",False,False
"('NCA', 'NRK')",False,False
"('NCA', 'NXC')",False,False
"('NCA', 'NOM')",False,False
"('NCA', 'NYV')",False,False
"('NCA', 'NIM')",False,False
"('NCA', 'NQP')",False,False
"('NCA', 'NKX')",False,False
"('NCA', 'NPV')",False,False
"('NCA', 'NAC')",False,False
"('NCA', 'NMS')",False,False
"('NCA', 'NVG')",False,False
"('NIM', 'NKX')",False,False
"('NIM', 'NYV')",False,False
"('NIM', 'NQP')",False,False
"('NIM', 'NVG')",False,False
"('NIM', 'NMZ')",False,False
"('NIM', 'NOM')",False,False
"('NIM', 'NRK')",False,False
"('NIM', 'NUV')",True,False
"('NIM', 'NMS')",False,False
"('NIM', 'NAC')",False,False
"('NIM', 'NXC')",False,False
"('NIM', 'NUW')",False,False
"('NIM', 'NPV')",False,False
"('NUW', 'NKX')",True,False
"('NUW', 'NYV')",False,False
"('NUW', 'NQP')",False,False
"('NUW', 'NVG')",False,False
"('NUW', 'NMZ')",False,True
"('NUW', 'NOM')",True,False
"('NUW', 'NRK')",False,False
"('NUW', 'NUV')",False,False
"('NUW', 'NMS')",False,False
"('NUW', 'NAC')",True,False
"('NUW', 'NXC')",True,False
"('NUW', 'NPV')",False,False
"('NAC', 'NOM')",False,False
"('NAC', 'NXC')",False,False
"('NAC', 'NRK')",False,True
"('NAC', 'NMZ')",False,False
"('NAC', 'NVG')",False,False
"('NAC', 'NPV')",False,True
"('NAC', 'NKX')",False,False
"('NAC', 'NQP')",False,False
"('NAC', 'NYV')",False,False
"('NAC', 'NMS')",False,False
"('NAC', 'NUV')",False,False
"('NOM', 'NKX')",False,False
"('NOM', 'NYV')",False,False
"('NOM', 'NQP')",False,False
"('NOM', 'NVG')",False,False
"('NOM', 'NMZ')",False,False
"('NOM', 'NRK')",False,False
"('NOM', 'NUV')",False,False
"('NOM', 'NMS')",False,False
"('NOM', 'NXC')",False,False
"('NOM', 'NPV')",False,False
"('NQP', 'NUV')",False,False
"('NQP', 'NXC')",False,False
"('NQP', 'NPV')",False,True
"('NQP', 'NYV')",False,False
"('NQP', 'NKX')",False,False
"('NQP', 'NRK')",False,False
"('NQP', 'NMZ')",False,False
"('NQP', 'NVG')",False,False
"('NQP', 'NMS')",False,False
"('NVG', 'NKX')",False,False
"('NVG', 'NYV')",False,False
"('NVG', 'NRK')",False,False
"('NVG', 'NUV')",False,False
"('NVG', 'NMS')",False,False
"('NVG', 'NXC')",False,False
"('NVG', 'NPV')",False,False
"('NKX', 'NYV')",False,False
"('NKX', 'NMZ')",False,False
"('NKX', 'NRK')",True,False
"('NKX', 'NUV')",False,True
"('NKX', 'NMS')",False,False
"('NKX', 'NXC')",False,False
"('NKX', 'NPV')",False,False
"('NPV', 'NXC')",False,False
"('NPV', 'NRK')",False,False
"('NPV', 'NMZ')",False,False
